REF_DATE,GEO,DGUID,Tenure including first-time homebuyer status,Select housing indicators,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2021,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved for a new job or job transfer,Number of households,Number,223,units,0,v1596509530,78.4.23.1,22000,,,,0
2022,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved for a new job or job transfer,Number of households,Number,223,units,0,v1596509530,78.4.23.1,29500,,,,0
2018,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved for a new school,Number of households,Number,223,units,0,v1596509536,78.4.24.1,3500,,,,0
2021,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved for a new school,Number of households,Number,223,units,0,v1596509536,78.4.24.1,2400,,,,0
2022,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved for a new school,Number of households,Number,223,units,0,v1596509536,78.4.24.1,2300,,,,0
2018,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to form own household,Number of households,Number,223,units,0,v1596509542,78.4.25.1,31600,,,,0
2021,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to form own household,Number of households,Number,223,units,0,v1596509542,78.4.25.1,27900,,,,0
2022,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to form own household,Number of households,Number,223,units,0,v1596509542,78.4.25.1,27100,,,,0
2018,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to be closer to family,Number of households,Number,223,units,0,v1596509548,78.4.26.1,23900,,,,0
2021,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to be closer to family,Number of households,Number,223,units,0,v1596509548,78.4.26.1,31400,,,,0
2022,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to be closer to family,Number of households,Number,223,units,0,v1596509548,78.4.26.1,28300,,,,0
2018,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved because of a change in household or family size,Number of households,Number,223,units,0,v1596509554,78.4.27.1,53900,,,,0
2021,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved because of a change in household or family size,Number of households,Number,223,units,0,v1596509554,78.4.27.1,48300,,,,0
2022,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved because of a change in household or family size,Number of households,Number,223,units,0,v1596509554,78.4.27.1,36300,,,,0
2018,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to reduce commuting time,Number of households,Number,223,units,0,v1596509560,78.4.28.1,16500,,,,0
2021,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to reduce commuting time,Number of households,Number,223,units,0,v1596509560,78.4.28.1,9600,,,,0
2022,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to reduce commuting time,Number of households,Number,223,units,0,v1596509560,78.4.28.1,12200,,,,0
2018,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to upgrade to a larger dwelling or better quality dwelling,Number of households,Number,223,units,0,v1596509566,78.4.29.1,83500,,,,0
2021,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to upgrade to a larger dwelling or better quality dwelling,Number of households,Number,223,units,0,v1596509566,78.4.29.1,68100,,,,0
2022,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to upgrade to a larger dwelling or better quality dwelling,Number of households,Number,223,units,0,v1596509566,78.4.29.1,78900,,,,0
2018,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to reduce housing costs,Number of households,Number,223,units,0,v1596509578,78.4.30.1,32800,,,,0
2021,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to reduce housing costs,Number of households,Number,223,units,0,v1596509578,78.4.30.1,39400,,,,0
2022,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to reduce housing costs,Number of households,Number,223,units,0,v1596509578,78.4.30.1,26400,,,,0
2018,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to be in a more desirable neighbourhood,Number of households,Number,223,units,0,v1596509584,78.4.31.1,60900,,,,0
2021,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to be in a more desirable neighbourhood,Number of households,Number,223,units,0,v1596509584,78.4.31.1,54200,,,,0
2022,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to be in a more desirable neighbourhood,Number of households,Number,223,units,0,v1596509584,78.4.31.1,37800,,,,0
2018,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved for personal health reasons,Number of households,Number,223,units,0,v1596509590,78.4.32.1,15000,,,,0
2021,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved for personal health reasons,Number of households,Number,223,units,0,v1596509590,78.4.32.1,10600,,,,0
2022,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved for personal health reasons,Number of households,Number,223,units,0,v1596509590,78.4.32.1,9800,,,,0
2018,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to become a homeowner,Number of households,Number,223,units,0,v1596509596,78.4.33.1,54500,,,,0
2021,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to become a homeowner,Number of households,Number,223,units,0,v1596509596,78.4.33.1,58400,,,,0
2022,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved to become a homeowner,Number of households,Number,223,units,0,v1596509596,78.4.33.1,61300,,,,0
2021,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved due to issues with previous landlord or other tenants,Number of households,Number,223,units,0,v1596509602,78.4.34.1,600,,,,0
2022,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved due to issues with previous landlord or other tenants,Number of households,Number,223,units,0,v1596509602,78.4.34.1,0,,,,0
2018,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved for another reason,Number of households,Number,223,units,0,v1596509608,78.4.35.1,12100,,,,0
2021,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved for another reason,Number of households,Number,223,units,0,v1596509608,78.4.35.1,2600,,,,0
2022,"Census agglomerations, Ontario",,Owner who is not a first-time homebuyer,Moved for another reason,Number of households,Number,223,units,0,v1596509608,78.4.35.1,36200,,,,0
2018,"Census agglomerations, Ontario",,Renter,"Total, structural type of dwelling",Number of households,Number,223,units,0,v1596509650,78.5.1.1,142700,,,,0
2021,"Census agglomerations, Ontario",,Renter,"Total, structural type of dwelling",Number of households,Number,223,units,0,v1596509650,78.5.1.1,140300,,,,0
2022,"Census agglomerations, Ontario",,Renter,"Total, structural type of dwelling",Number of households,Number,223,units,0,v1596509650,78.5.1.1,155500,,,,0
2018,"Census agglomerations, Ontario",,Renter,Single-detached house,Number of households,Number,223,units,0,v1596509716,78.5.2.1,23300,,,,0
2021,"Census agglomerations, Ontario",,Renter,Single-detached house,Number of households,Number,223,units,0,v1596509716,78.5.2.1,29300,,,,0
2022,"Census agglomerations, Ontario",,Renter,Single-detached house,Number of households,Number,223,units,0,v1596509716,78.5.2.1,34200,,,,0
2018,"Census agglomerations, Ontario",,Renter,Semi-detached house,Number of households,Number,223,units,0,v1596509782,78.5.3.1,8300,,,,0
2021,"Census agglomerations, Ontario",,Renter,Semi-detached house,Number of households,Number,223,units,0,v1596509782,78.5.3.1,10800,,,,0
2022,"Census agglomerations, Ontario",,Renter,Semi-detached house,Number of households,Number,223,units,0,v1596509782,78.5.3.1,8900,,,,0
2018,"Census agglomerations, Ontario",,Renter,Row house,Number of households,Number,223,units,0,v1596509824,78.5.4.1,16100,,,,0
2021,"Census agglomerations, Ontario",,Renter,Row house,Number of households,Number,223,units,0,v1596509824,78.5.4.1,13600,,,,0
2022,"Census agglomerations, Ontario",,Renter,Row house,Number of households,Number,223,units,0,v1596509824,78.5.4.1,17900,,,,0
2018,"Census agglomerations, Ontario",,Renter,Apartment or flat in a duplex,Number of households,Number,223,units,0,v1596509830,78.5.5.1,4500,,,,0
2021,"Census agglomerations, Ontario",,Renter,Apartment or flat in a duplex,Number of households,Number,223,units,0,v1596509830,78.5.5.1,8000,,,,0
2022,"Census agglomerations, Ontario",,Renter,Apartment or flat in a duplex,Number of households,Number,223,units,0,v1596509830,78.5.5.1,16900,,,,0
2018,"Census agglomerations, Ontario",,Renter,Apartment in a building that has five or more storeys,Number of households,Number,223,units,0,v1596509836,78.5.6.1,32800,,,,0
2021,"Census agglomerations, Ontario",,Renter,Apartment in a building that has five or more storeys,Number of households,Number,223,units,0,v1596509836,78.5.6.1,20600,,,,0
2022,"Census agglomerations, Ontario",,Renter,Apartment in a building that has five or more storeys,Number of households,Number,223,units,0,v1596509836,78.5.6.1,19100,,,,0
2018,"Census agglomerations, Ontario",,Renter,Apartment in a building that has fewer than five storeys,Number of households,Number,223,units,0,v1596509842,78.5.7.1,57600,,,,0
2021,"Census agglomerations, Ontario",,Renter,Apartment in a building that has fewer than five storeys,Number of households,Number,223,units,0,v1596509842,78.5.7.1,57300,,,,0
2022,"Census agglomerations, Ontario",,Renter,Apartment in a building that has fewer than five storeys,Number of households,Number,223,units,0,v1596509842,78.5.7.1,57800,,,,0
2018,"Census agglomerations, Ontario",,Renter,Other single-attached house,Number of households,Number,223,units,0,v1596509848,78.5.8.1,100,,,,0
2021,"Census agglomerations, Ontario",,Renter,Other single-attached house,Number of households,Number,223,units,0,v1596509848,78.5.8.1,700,,,,0
2022,"Census agglomerations, Ontario",,Renter,Other single-attached house,Number of households,Number,223,units,0,v1596509848,78.5.8.1,700,,,,0
2018,"Census agglomerations, Ontario",,Renter,Movable dwelling,Number of households,Number,223,units,0,v1596509854,78.5.9.1,0,,,,0
2021,"Census agglomerations, Ontario",,Renter,Movable dwelling,Number of households,Number,223,units,0,v1596509854,78.5.9.1,0,,,,0
2022,"Census agglomerations, Ontario",,Renter,Movable dwelling,Number of households,Number,223,units,0,v1596509854,78.5.9.1,0,,,,0
2018,"Census agglomerations, Ontario",,Renter,"Total, condominium status",Number of households,Number,223,units,0,v1596509656,78.5.10.1,142800,,,,0
2021,"Census agglomerations, Ontario",,Renter,"Total, condominium status",Number of households,Number,223,units,0,v1596509656,78.5.10.1,140300,,,,0
2022,"Census agglomerations, Ontario",,Renter,"Total, condominium status",Number of households,Number,223,units,0,v1596509656,78.5.10.1,155400,,,,0
2018,"Census agglomerations, Ontario",,Renter,Condominium,Number of households,Number,223,units,0,v1596509662,78.5.11.1,12000,,,,0
2021,"Census agglomerations, Ontario",,Renter,Condominium,Number of households,Number,223,units,0,v1596509662,78.5.11.1,12700,,,,0
2022,"Census agglomerations, Ontario",,Renter,Condominium,Number of households,Number,223,units,0,v1596509662,78.5.11.1,11500,,,,0
2018,"Census agglomerations, Ontario",,Renter,Not condominium,Number of households,Number,223,units,0,v1596509668,78.5.12.1,130800,,,,0
2021,"Census agglomerations, Ontario",,Renter,Not condominium,Number of households,Number,223,units,0,v1596509668,78.5.12.1,127600,,,,0
2022,"Census agglomerations, Ontario",,Renter,Not condominium,Number of households,Number,223,units,0,v1596509668,78.5.12.1,143900,,,,0
2021,"Census agglomerations, Ontario",,Renter,"Total, satisfaction with dwelling",Number of households,Number,223,units,0,v1596509674,78.5.13.1,140400,,,,0
2022,"Census agglomerations, Ontario",,Renter,"Total, satisfaction with dwelling",Number of households,Number,223,units,0,v1596509674,78.5.13.1,155400,,,,0
2021,"Census agglomerations, Ontario",,Renter,Dwelling satisfaction rating between 0 and 5,Number of households,Number,223,units,0,v1596509680,78.5.14.1,27300,,,,0
2022,"Census agglomerations, Ontario",,Renter,Dwelling satisfaction rating between 0 and 5,Number of households,Number,223,units,0,v1596509680,78.5.14.1,51400,,,,0
2021,"Census agglomerations, Ontario",,Renter,Dwelling satisfaction rating of 6 or 7,Number of households,Number,223,units,0,v1596509686,78.5.15.1,29700,,,,0
2022,"Census agglomerations, Ontario",,Renter,Dwelling satisfaction rating of 6 or 7,Number of households,Number,223,units,0,v1596509686,78.5.15.1,34900,,,,0
2021,"Census agglomerations, Ontario",,Renter,"Dwelling satisfaction rating of 8, 9 or 10",Number of households,Number,223,units,0,v1596509692,78.5.16.1,83400,,,,0
2022,"Census agglomerations, Ontario",,Renter,"Dwelling satisfaction rating of 8, 9 or 10",Number of households,Number,223,units,0,v1596509692,78.5.16.1,69100,,,,0
2021,"Census agglomerations, Ontario",,Renter,"Total, satisfaction with neighbourhood",Number of households,Number,223,units,0,v1596509698,78.5.17.1,140400,,,,0
2022,"Census agglomerations, Ontario",,Renter,"Total, satisfaction with neighbourhood",Number of households,Number,223,units,0,v1596509698,78.5.17.1,155400,,,,0
2021,"Census agglomerations, Ontario",,Renter,Neighbourhood satisfaction rating between 0 and 5,Number of households,Number,223,units,0,v1596509704,78.5.18.1,25500,,,,0
