REF_DATE,GEO,DGUID,Tenure including first-time homebuyer status,Select household characteristics,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,One-family household - one-parent family,Number of households,Number,223,units,0,v1595210222,28.3.4.1,1300,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Other family household,Number of households,Number,223,units,0,v1595210228,28.3.5.1,500,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Other family household,Number of households,Number,223,units,0,v1595210228,28.3.5.1,7200,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Other family household,Number of households,Number,223,units,0,v1595210228,28.3.5.1,3800,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,One-person household,Number of households,Number,223,units,0,v1595210234,28.3.6.1,15400,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,One-person household,Number of households,Number,223,units,0,v1595210234,28.3.6.1,11900,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,One-person household,Number of households,Number,223,units,0,v1595210234,28.3.6.1,13800,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Two-or-more-person non-family household,Number of households,Number,223,units,0,v1595210240,28.3.7.1,2100,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Two-or-more-person non-family household,Number of households,Number,223,units,0,v1595210240,28.3.7.1,0,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Two-or-more-person non-family household,Number of households,Number,223,units,0,v1595210240,28.3.7.1,300,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,"Total, age groups",Number of households,Number,223,units,0,v1595210246,28.3.8.1,48300,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,"Total, age groups",Number of households,Number,223,units,0,v1595210246,28.3.8.1,63900,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,"Total, age groups",Number of households,Number,223,units,0,v1595210246,28.3.8.1,48000,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,15 to 24 years,Number of households,Number,223,units,0,v1595210252,28.3.9.1,4200,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,15 to 24 years,Number of households,Number,223,units,0,v1595210252,28.3.9.1,1000,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,15 to 24 years,Number of households,Number,223,units,0,v1595210252,28.3.9.1,200,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,25 to 34 years,Number of households,Number,223,units,0,v1595210102,28.3.10.1,23100,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,25 to 34 years,Number of households,Number,223,units,0,v1595210102,28.3.10.1,36700,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,25 to 34 years,Number of households,Number,223,units,0,v1595210102,28.3.10.1,20000,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,35 to 44 years,Number of households,Number,223,units,0,v1595210108,28.3.11.1,7800,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,35 to 44 years,Number of households,Number,223,units,0,v1595210108,28.3.11.1,13000,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,35 to 44 years,Number of households,Number,223,units,0,v1595210108,28.3.11.1,11700,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,45 to 54 years,Number of households,Number,223,units,0,v1595210114,28.3.12.1,10400,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,45 to 54 years,Number of households,Number,223,units,0,v1595210114,28.3.12.1,9000,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,45 to 54 years,Number of households,Number,223,units,0,v1595210114,28.3.12.1,7900,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,55 to 64 years,Number of households,Number,223,units,0,v1595210120,28.3.13.1,2100,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,55 to 64 years,Number of households,Number,223,units,0,v1595210120,28.3.13.1,2000,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,55 to 64 years,Number of households,Number,223,units,0,v1595210120,28.3.13.1,6600,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,65 to 74 years,Number of households,Number,223,units,0,v1595210126,28.3.14.1,700,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,65 to 74 years,Number of households,Number,223,units,0,v1595210126,28.3.14.1,2200,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,65 to 74 years,Number of households,Number,223,units,0,v1595210126,28.3.14.1,1600,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,75 years and older,Number of households,Number,223,units,0,v1595210132,28.3.15.1,0,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,75 years and older,Number of households,Number,223,units,0,v1595210132,28.3.15.1,0,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,75 years and older,Number of households,Number,223,units,0,v1595210132,28.3.15.1,200,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,"Total, employment status",Number of households,Number,223,units,0,v1595210138,28.3.16.1,48200,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,"Total, employment status",Number of households,Number,223,units,0,v1595210138,28.3.16.1,63900,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,"Total, employment status",Number of households,Number,223,units,0,v1595210138,28.3.16.1,48000,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Employed,Number of households,Number,223,units,0,v1595210144,28.3.17.1,41600,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Employed,Number of households,Number,223,units,0,v1595210144,28.3.17.1,56200,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Employed,Number of households,Number,223,units,0,v1595210144,28.3.17.1,42500,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Not employed,Number of households,Number,223,units,0,v1595210150,28.3.18.1,6600,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Not employed,Number of households,Number,223,units,0,v1595210150,28.3.18.1,7700,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Not employed,Number of households,Number,223,units,0,v1595210150,28.3.18.1,5500,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,"Total, visible minority status",Number of households,Number,223,units,0,v1595210156,28.3.19.1,48200,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,"Total, visible minority status",Number of households,Number,223,units,0,v1595210156,28.3.19.1,63900,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,"Total, visible minority status",Number of households,Number,223,units,0,v1595210156,28.3.19.1,48000,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Belongs to a visible minority group,Number of households,Number,223,units,0,v1595210168,28.3.20.1,4500,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Belongs to a visible minority group,Number of households,Number,223,units,0,v1595210168,28.3.20.1,10700,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Belongs to a visible minority group,Number of households,Number,223,units,0,v1595210168,28.3.20.1,14600,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Does not belong to a visible minority group,Number of households,Number,223,units,0,v1595210174,28.3.21.1,43700,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Does not belong to a visible minority group,Number of households,Number,223,units,0,v1595210174,28.3.21.1,53200,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Does not belong to a visible minority group,Number of households,Number,223,units,0,v1595210174,28.3.21.1,33400,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,"Total, difficulty meeting financial needs",Number of households,Number,223,units,0,v1595210180,28.3.22.1,48300,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,"Total, difficulty meeting financial needs",Number of households,Number,223,units,0,v1595210180,28.3.22.1,63900,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,"Total, difficulty meeting financial needs",Number of households,Number,223,units,0,v1595210180,28.3.22.1,48000,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Very difficult to meet financial needs,Number of households,Number,223,units,0,v1595210186,28.3.23.1,7400,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Very difficult to meet financial needs,Number of households,Number,223,units,0,v1595210186,28.3.23.1,6100,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Very difficult to meet financial needs,Number of households,Number,223,units,0,v1595210186,28.3.23.1,1500,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Difficult to meet financial needs,Number of households,Number,223,units,0,v1595210192,28.3.24.1,9800,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Difficult to meet financial needs,Number of households,Number,223,units,0,v1595210192,28.3.24.1,4300,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Difficult to meet financial needs,Number of households,Number,223,units,0,v1595210192,28.3.24.1,20500,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Neither difficult nor easy to meet financial needs,Number of households,Number,223,units,0,v1595210198,28.3.25.1,15100,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Neither difficult nor easy to meet financial needs,Number of households,Number,223,units,0,v1595210198,28.3.25.1,35200,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Neither difficult nor easy to meet financial needs,Number of households,Number,223,units,0,v1595210198,28.3.25.1,21400,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Easy to meet financial needs,Number of households,Number,223,units,0,v1595210204,28.3.26.1,8700,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Easy to meet financial needs,Number of households,Number,223,units,0,v1595210204,28.3.26.1,11500,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Easy to meet financial needs,Number of households,Number,223,units,0,v1595210204,28.3.26.1,2800,,,,0
2018,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Very easy to meet financial needs,Number of households,Number,223,units,0,v1595210210,28.3.27.1,7300,,,,0
2021,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Very easy to meet financial needs,Number of households,Number,223,units,0,v1595210210,28.3.27.1,6800,,,,0
2022,"Small population centres, Ontario",,Owner who is a first-time homebuyer,Very easy to meet financial needs,Number of households,Number,223,units,0,v1595210210,28.3.27.1,1800,,,,0
2018,"Small population centres, Ontario",,Owner who is not a first-time homebuyer,"Total, household type",Number of households,Number,223,units,0,v1595210258,28.4.1.1,394300,,,,0
2021,"Small population centres, Ontario",,Owner who is not a first-time homebuyer,"Total, household type",Number of households,Number,223,units,0,v1595210258,28.4.1.1,365000,,,,0
2022,"Small population centres, Ontario",,Owner who is not a first-time homebuyer,"Total, household type",Number of households,Number,223,units,0,v1595210258,28.4.1.1,369000,,,,0
2018,"Small population centres, Ontario",,Owner who is not a first-time homebuyer,One-family household - couple with children,Number of households,Number,223,units,0,v1595210324,28.4.2.1,106200,,,,0
